@relation 'train_sample_45K-weka.filters.unsupervised.attribute.Remove-R1,16-20,22-23,25-28,30-31,33-34,36,39-41'

@attribute Label {0,1}
@attribute I1 numeric
@attribute I2 numeric
@attribute I3 numeric
@attribute I4 numeric
@attribute I5 numeric
@attribute I6 numeric
@attribute I7 numeric
@attribute I8 numeric
@attribute I9 numeric
@attribute I10 numeric
@attribute I11 numeric
@attribute I12 numeric
@attribute I13 numeric
@attribute C6 {fe6b92e5,7e0ccccf,fbad5c96,13718bbd,6f6d9be8,3bf701e7,c05778d5,f1f2de2d,e3520422,3bc1ed4d,c76aecf6,3c46edb2}
@attribute C9 {a73ee510,7cc72ec2,a18233ea}
@attribute C14 {07d13a8f,1adce6ef,b28479f6,f7c1b33f,32813e21,64c94865,d2dfe871,ad1cc976,051219e6,f862f261,cfef1c29,8ceecbc8,687dfaf4,0601d3b5,91233270,243a4e68,ec19f520,ab7390e9,26ac7cf4,dcd762ee,e8dce07a,95a6ab8c,cf1fc48d,5aebfb83,0bc7c8c2}
@attribute C17 {e5ba7672,07c540c4,d4bb7bd8,776ce399,1e88c74f,3486227d,2005abd1,27c07bd6,8efede7f}
@attribute C20 {5840adea,a458ea53,b1252a9d}
@attribute C22 {c9d4222a,ad3062eb,78e2e389,8651fddb,8ec974f4,c0061c6d,ccfd4002,49e825c5,28f45308,1856e93d}
@attribute C23 {3a171ecb,32c7478e,85d5a995,bcdee96c,423fab69,c7dc6720,be7c41b4,55dd3565,c3dc6cef,dbb486d7,93bad2c0,b264a060,72592995,25e3c76b}

@data
1,0,2,?,?,9133,112,1,0,3,0,1,?,?,fe6b92e5,a73ee510,1adce6ef,27c07bd6,?,c9d4222a,423fab69
1,?,23,?,?,430,?,0,0,0,?,0,?,?,?,a73ee510,07d13a8f,07c540c4,5840adea,?,32c7478e
0,?,1,1,?,94242,854,0,6,134,?,0,?,?,6f6d9be8,7cc72ec2,07d13a8f,07c540c4,?,?,32c7478e
0,1,22,13,5,136,46,1,5,5,1,1,?,5,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,?,?,32c7478e
0,0,1,63,4,8366,?,0,11,4,0,0,?,4,?,a73ee510,1adce6ef,e5ba7672,5840adea,?,32c7478e
1,0,22,3,0,1522,?,?,16,?,0,?,?,3,fbad5c96,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,?,0,1,?,5924,44,1,16,37,?,1,?,?,fe6b92e5,a73ee510,07d13a8f,d4bb7bd8,b1252a9d,c9d4222a,32c7478e
0,0,1,?,1,1464,28,5,28,35,0,2,0,1,7e0ccccf,a73ee510,07d13a8f,3486227d,5840adea,ad3062eb,32c7478e
0,?,9,4,2,40934,?,0,2,2,?,0,?,2,7e0ccccf,7cc72ec2,07d13a8f,07c540c4,?,c9d4222a,3a171ecb
0,?,-1,?,?,3032,?,0,1,1,?,0,?,?,fe6b92e5,a73ee510,b28479f6,776ce399,?,?,3a171ecb
0,0,1,?,3,6415,122,1,3,53,0,1,?,3,fbad5c96,a73ee510,64c94865,d4bb7bd8,?,?,423fab69
1,?,-1,?,?,99698,306,0,0,9,?,0,?,?,7e0ccccf,7cc72ec2,f862f261,e5ba7672,5840adea,?,3a171ecb
0,?,992,5,?,34839,14,4,0,8,?,0,?,?,?,7cc72ec2,07d13a8f,e5ba7672,b1252a9d,?,72592995
1,0,1,2,?,4550,77,5,26,75,0,1,?,?,7e0ccccf,a73ee510,1adce6ef,e5ba7672,a458ea53,?,bcdee96c
0,1,1436,1,?,368,8,4,9,123,1,2,?,?,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,?,180,3,3,3424,51,9,39,57,?,2,?,3,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,bcdee96c
0,?,1,1,3,16218,4,2,5,10,?,2,?,3,7e0ccccf,a73ee510,1adce6ef,e5ba7672,?,c9d4222a,32c7478e
0,?,3,18,15,4822,31,1,15,24,?,1,?,15,?,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
1,1,35,?,40,38,35,3,8,280,1,2,?,35,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,?,27,2,6,8680,50,5,6,11,?,1,?,6,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
1,?,6,2,?,15566,291,1,0,116,?,1,?,?,fbad5c96,a73ee510,cfef1c29,d4bb7bd8,?,?,32c7478e
1,1,2,4,4,637,6,1,6,6,1,1,?,6,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,ad3062eb,423fab69
0,?,-1,?,?,11525,?,0,0,16,?,0,?,?,fe6b92e5,a73ee510,07d13a8f,776ce399,?,?,3a171ecb
0,?,3367,?,0,446450,?,0,1,2,?,0,?,1,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,?,?,3a171ecb
1,?,375,?,?,13063,78,1,0,6,?,1,?,?,6f6d9be8,a73ee510,07d13a8f,d4bb7bd8,?,?,32c7478e
1,?,3,11,1,180290,?,0,2,1,?,0,?,1,?,7cc72ec2,b28479f6,27c07bd6,5840adea,?,32c7478e
0,0,1,?,?,12856,16,12,0,31,0,2,0,?,7e0ccccf,a73ee510,b28479f6,8efede7f,?,?,dbb486d7
1,?,1095,?,3,3566,101,3,0,62,?,1,?,4,fbad5c96,a73ee510,07d13a8f,07c540c4,5840adea,?,3a171ecb
0,4,1,24,7,116,26,8,13,22,1,3,0,13,13718bbd,a73ee510,1adce6ef,3486227d,?,?,423fab69
1,5,17,5,7,10,3,5,7,7,1,1,?,3,fbad5c96,a73ee510,f862f261,e5ba7672,?,?,32c7478e
1,0,13,?,?,13384,178,1,0,60,0,1,?,?,?,a73ee510,ad1cc976,d4bb7bd8,?,?,c3dc6cef
0,0,0,33,17,1457,19,33,20,40,0,5,0,17,6f6d9be8,a73ee510,f862f261,e5ba7672,a458ea53,8ec974f4,32c7478e
1,1,0,?,18,43,22,19,4,111,1,6,0,18,7e0ccccf,a73ee510,07d13a8f,27c07bd6,?,?,32c7478e
0,2,182,23,20,14,14,5,42,672,1,2,?,14,7e0ccccf,a73ee510,07d13a8f,e5ba7672,5840adea,?,423fab69
0,2,1,31,39,4,30,14,42,118,1,3,0,30,7e0ccccf,a73ee510,07d13a8f,3486227d,5840adea,?,32c7478e
1,0,0,38,20,2927,66,7,33,91,0,3,?,26,?,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,2,25,7,7,86,7,6,11,80,1,2,0,7,fe6b92e5,a73ee510,07d13a8f,3486227d,?,?,32c7478e
0,1,28,3,11,185,16,1,16,508,1,1,0,11,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,?,0,31,6,21,?,0,10,11,?,0,?,4,7e0ccccf,a73ee510,1adce6ef,776ce399,5840adea,?,55dd3565
0,?,346,1,1,62579,?,0,1,1,?,0,0,1,fe6b92e5,7cc72ec2,07d13a8f,3486227d,?,ad3062eb,423fab69
1,?,0,11,3,9087,7,6,3,3,?,1,0,3,fe6b92e5,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,32c7478e
0,?,0,3,3,0,102,5,7,182,?,5,?,0,3bf701e7,a73ee510,b28479f6,e5ba7672,a458ea53,?,bcdee96c
1,2,195,4,2,276,19,13,31,204,1,6,?,10,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,?,23,4,2,7464,?,0,29,1,?,0,?,5,7e0ccccf,a73ee510,b28479f6,776ce399,?,?,be7c41b4
0,0,0,2,5,42192,331,0,10,244,0,0,?,8,fbad5c96,a73ee510,ad1cc976,07c540c4,?,?,c3dc6cef
0,7,-1,?,0,11,0,7,0,0,2,2,?,0,fbad5c96,a73ee510,64c94865,e5ba7672,a458ea53,c9d4222a,3a171ecb
1,3,8,5,0,70,3,28,2,16,1,7,?,0,fbad5c96,a73ee510,cfef1c29,e5ba7672,?,?,423fab69
1,?,223,?,5,152,?,0,11,16,?,0,?,5,6f6d9be8,a73ee510,b28479f6,1e88c74f,b1252a9d,?,32c7478e
0,?,126,1,3,?,?,0,3,3,?,0,?,3,fbad5c96,7cc72ec2,07d13a8f,2005abd1,?,?,dbb486d7
0,0,0,1,0,1,35,88,7,38,0,9,0,0,fe6b92e5,a73ee510,07d13a8f,3486227d,?,c9d4222a,423fab69
0,0,1,4,5,1563,246,11,32,181,0,3,?,31,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,c7dc6720
0,?,6,?,1,224601,?,?,5,?,?,?,?,1,7e0ccccf,7cc72ec2,07d13a8f,07c540c4,?,c9d4222a,be7c41b4
0,?,0,11,1,314069,?,0,3,20,?,0,?,3,?,7cc72ec2,1adce6ef,776ce399,5840adea,?,423fab69
0,?,2712,1,?,?,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,f7c1b33f,2005abd1,a458ea53,?,32c7478e
0,0,0,18,18,4633,257,5,21,397,0,4,?,18,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,c9d4222a,32c7478e
0,?,0,332,6,178,?,0,8,23,?,0,?,6,fbad5c96,a73ee510,b28479f6,776ce399,b1252a9d,?,be7c41b4
0,0,15,5,5,11678,401,2,45,328,0,1,?,5,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,bcdee96c
0,0,2,3,19,1284,46,1,8,45,0,1,?,19,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,32c7478e
0,0,2,21,1,472,226,6,23,202,0,4,0,6,fe6b92e5,a73ee510,07d13a8f,e5ba7672,a458ea53,?,423fab69
1,0,-1,?,?,3209,9,12,0,20,0,2,?,?,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,0,0,13,2,1509,22,25,2,143,0,6,?,2,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,ad3062eb,423fab69
0,6,1,24,0,4,21,6,0,3,1,1,?,0,fe6b92e5,a73ee510,07d13a8f,e5ba7672,5840adea,c9d4222a,3a171ecb
0,3,37,?,7,82,7,26,14,21,1,4,?,7,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,c7dc6720
0,?,7,12,8,43485,?,0,16,58,?,0,?,8,7e0ccccf,a73ee510,1adce6ef,1e88c74f,5840adea,?,32c7478e
0,?,4,3,1,187,35,1,17,35,?,1,?,1,?,a73ee510,b28479f6,d4bb7bd8,5840adea,?,93bad2c0
0,1,20,?,?,496,14,32,0,42,1,8,0,?,7e0ccccf,a73ee510,ad1cc976,8efede7f,?,c9d4222a,c3dc6cef
0,1,0,13,7,28,7,1,7,7,1,1,?,7,7e0ccccf,a73ee510,1adce6ef,d4bb7bd8,a458ea53,ad3062eb,3a171ecb
1,?,3,2,3,27609,18,2,4,19,?,2,?,3,fbad5c96,a73ee510,cfef1c29,27c07bd6,?,?,be7c41b4
1,4,1,12,3,33,3,4,3,3,1,1,?,3,fbad5c96,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,3a171ecb
1,1,-1,?,?,123,3,4,6,42,1,3,?,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
0,1,6,18,19,1,14,7,44,108,1,3,0,14,7e0ccccf,a73ee510,64c94865,07c540c4,?,ad3062eb,55dd3565
1,4,-1,?,?,1491,1,23,0,5,0,4,?,?,fe6b92e5,a73ee510,b28479f6,8efede7f,b1252a9d,?,32c7478e
0,?,7,10,4,3582,29,1,4,29,?,1,?,4,fbad5c96,a73ee510,b28479f6,d4bb7bd8,5840adea,ad3062eb,32c7478e
0,0,1,?,7,1910,52,2,9,34,0,1,0,7,7e0ccccf,a73ee510,64c94865,8efede7f,?,?,32c7478e
0,?,-1,2,6,14843,101,16,2,99,?,1,?,6,fbad5c96,a73ee510,b28479f6,e5ba7672,?,?,bcdee96c
0,0,3,3,3,2256,11,8,3,56,0,3,?,3,3bf701e7,a73ee510,1adce6ef,e5ba7672,a458ea53,?,bcdee96c
0,35,1,6,6,0,0,614,26,288,4,74,0,0,6f6d9be8,a73ee510,07d13a8f,8efede7f,?,?,32c7478e
0,?,3,?,2,9208,163,1,1,16,?,1,?,2,7e0ccccf,a73ee510,b28479f6,07c540c4,?,?,32c7478e
0,?,-1,10,18,5918,?,0,5,69,?,0,?,18,fbad5c96,a73ee510,1adce6ef,27c07bd6,b1252a9d,?,bcdee96c
1,1,0,3,2,1307,111,18,49,421,0,4,?,20,fbad5c96,a73ee510,cfef1c29,e5ba7672,5840adea,?,423fab69
0,6,0,10,?,1153,4,11,0,247,0,4,0,?,7e0ccccf,a73ee510,64c94865,3486227d,a458ea53,?,32c7478e
0,0,792,9,4,3224,57,1,5,7,0,1,?,5,fbad5c96,a73ee510,b28479f6,d4bb7bd8,?,?,32c7478e
1,?,24,?,?,43827,?,0,0,2,?,0,?,?,fe6b92e5,a73ee510,07d13a8f,776ce399,?,?,b264a060
0,0,2,1,?,5689,366,1,17,100,0,1,?,?,7e0ccccf,a73ee510,1adce6ef,27c07bd6,?,?,32c7478e
0,0,53,60,11,31,16,3,12,40,0,2,?,7,13718bbd,a73ee510,07d13a8f,07c540c4,a458ea53,?,3a171ecb
0,?,1,33,18,1484,?,0,18,94,?,0,?,18,7e0ccccf,7cc72ec2,b28479f6,1e88c74f,a458ea53,8ec974f4,32c7478e
0,1,82,50,9,208,49,1,41,41,1,1,?,9,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
0,?,1,6,?,12682,82,2,0,29,?,1,?,?,?,a73ee510,1adce6ef,07c540c4,5840adea,?,32c7478e
0,?,3,2,2,7205,3,1,2,2,?,1,?,2,?,a73ee510,051219e6,d4bb7bd8,?,?,32c7478e
0,?,1,7,6,3101,25,9,4,116,?,4,?,6,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,1,-1,?,?,73,0,1,0,0,1,1,?,?,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,5840adea,?,32c7478e
0,?,0,44,1,?,?,0,3,11,?,0,?,1,?,a73ee510,07d13a8f,2005abd1,5840adea,?,be7c41b4
0,?,21,11,5,4471,16,1,5,25,?,1,?,5,?,a73ee510,07d13a8f,d4bb7bd8,b1252a9d,?,32c7478e
0,20,-1,1,4,8,4,20,6,4,1,1,?,4,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,55dd3565
0,1,0,2,?,406,32,16,48,108,1,3,?,?,fe6b92e5,a73ee510,1adce6ef,e5ba7672,5840adea,?,32c7478e
0,0,326,3,4,2727,23,396,17,280,0,27,0,4,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
1,0,13,10,5,4753,67,47,7,5,0,5,1,5,fbad5c96,a73ee510,b28479f6,8efede7f,b1252a9d,?,32c7478e
0,?,332,?,?,8608,23,5,0,0,?,2,?,?,?,a73ee510,07d13a8f,07c540c4,?,?,32c7478e
0,0,1,1,2,12880,263,6,10,99,0,1,?,2,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,93bad2c0
0,1,43,39,3,178,4,1,5,6,1,1,?,4,?,a73ee510,07d13a8f,d4bb7bd8,b1252a9d,?,32c7478e
0,?,0,13,3,7372,?,0,3,3,?,0,?,3,13718bbd,a73ee510,07d13a8f,1e88c74f,b1252a9d,?,32c7478e
0,?,-1,?,?,2744,1,27,0,28,?,9,0,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,3a171ecb
0,?,2,?,?,30081,332,1,0,98,?,1,0,?,fe6b92e5,7cc72ec2,f862f261,3486227d,b1252a9d,?,be7c41b4
0,1,1,3,19,1327,100,3,45,61,0,1,?,19,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
1,?,14,4,4,7215,503,1,7,141,?,1,?,4,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,0,1,2,2,2964,12,11,7,117,0,6,1,2,fe6b92e5,a73ee510,07d13a8f,8efede7f,5840adea,?,32c7478e
0,6,7,3,10,83,11,6,35,11,1,1,0,11,?,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,?,1,3,2,42396,?,0,3,9,?,0,?,2,3bf701e7,a73ee510,b28479f6,07c540c4,a458ea53,ad3062eb,32c7478e
0,22,0,3,5,400,6,22,5,5,1,1,0,5,fbad5c96,a73ee510,1adce6ef,e5ba7672,5840adea,c9d4222a,423fab69
0,0,1,3,?,4652,54,7,0,0,0,1,?,?,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,0,13,205,16,2728,54,13,20,32,0,2,?,16,?,a73ee510,8ceecbc8,e5ba7672,5840adea,?,32c7478e
0,?,0,47,2,147035,?,0,15,335,?,0,?,2,7e0ccccf,7cc72ec2,cfef1c29,e5ba7672,b1252a9d,?,423fab69
0,0,12,4,9,1376,34,1,37,30,0,1,?,9,fe6b92e5,a73ee510,cfef1c29,d4bb7bd8,?,?,32c7478e
0,1,5,53,25,154,44,11,48,61,1,3,0,44,?,a73ee510,b28479f6,e5ba7672,b1252a9d,ad3062eb,423fab69
1,?,1,1,?,7166,63,6,0,30,?,1,?,?,fe6b92e5,a73ee510,64c94865,e5ba7672,?,?,32c7478e
0,?,0,31,4,486835,?,0,3,8,?,0,?,4,7e0ccccf,7cc72ec2,07d13a8f,d4bb7bd8,a458ea53,?,3a171ecb
0,4,-1,5,29,38,29,4,30,29,1,1,?,29,?,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,55dd3565
1,3,22,?,?,1101,31,14,5,13,1,4,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,0,1,13,1,1448,23,3,9,118,0,3,?,3,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,c9d4222a,c7dc6720
0,1,1,2,10,112,12,1,12,12,1,1,?,10,fe6b92e5,a73ee510,64c94865,d4bb7bd8,?,?,32c7478e
1,?,0,4,5,33130,256,2,12,267,?,1,0,7,6f6d9be8,a73ee510,07d13a8f,3486227d,?,?,32c7478e
0,1,1,3,5,351,22,9,20,157,1,3,0,7,7e0ccccf,a73ee510,1adce6ef,e5ba7672,?,?,423fab69
0,3,2,196,4,447,113,4,49,329,1,2,1,16,7e0ccccf,a73ee510,b28479f6,3486227d,5840adea,?,bcdee96c
0,29,14,17,13,61,13,89,32,174,2,17,?,13,7e0ccccf,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,9,6,6,5,1365,30,21,26,88,0,3,1,7,7e0ccccf,a73ee510,1adce6ef,3486227d,?,ad3062eb,bcdee96c
1,0,188,1,1,3061,115,2,3,107,0,2,?,1,7e0ccccf,a73ee510,b28479f6,07c540c4,?,?,be7c41b4
0,3,17,49,12,322,27,3,28,27,1,1,?,12,fe6b92e5,a73ee510,07d13a8f,07c540c4,5840adea,?,32c7478e
0,?,1,?,?,11373,65,1,2,41,?,1,0,?,?,a73ee510,07d13a8f,27c07bd6,?,?,32c7478e
0,?,0,4,6,11734,79,9,12,34,?,1,?,10,fe6b92e5,a73ee510,64c94865,e5ba7672,?,?,423fab69
0,?,639,7,5,377336,?,0,19,107,?,0,?,5,7e0ccccf,7cc72ec2,b28479f6,d4bb7bd8,?,?,c7dc6720
0,0,0,19,13,1664,24,22,24,162,0,5,13,19,fe6b92e5,a73ee510,b28479f6,8efede7f,b1252a9d,?,3a171ecb
0,3,11,8,8,1388,8,33,8,9,0,8,?,8,?,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,?,2,?,?,116390,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,07d13a8f,d4bb7bd8,5840adea,?,3a171ecb
0,?,43,129,18,3244,?,0,18,29,?,0,?,18,?,a73ee510,b28479f6,1e88c74f,b1252a9d,?,32c7478e
0,?,1953,7,11,5761,133,4,5,133,?,1,?,14,7e0ccccf,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,?,1,6,4,8598,66,1,4,43,?,1,0,4,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,a458ea53,?,3a171ecb
0,0,2,28,3,37771,?,?,25,?,0,?,?,16,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,?,423fab69
0,0,1,4,0,8719,?,?,0,?,0,?,?,1,7e0ccccf,a73ee510,07d13a8f,07c540c4,5840adea,?,32c7478e
0,0,0,1,?,1359,0,15,0,33,0,3,?,?,fe6b92e5,a73ee510,07d13a8f,e5ba7672,b1252a9d,78e2e389,423fab69
0,5,46,74,2,282,54,5,18,29,1,1,?,8,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
0,14,1,38,16,28,26,52,24,204,1,6,?,5,fbad5c96,a73ee510,1adce6ef,e5ba7672,5840adea,?,55dd3565
1,3,1,18,9,50,9,3,9,9,1,1,?,9,7e0ccccf,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,2,1,4,10,200,18,2,9,180,1,1,0,13,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,ad3062eb,32c7478e
0,?,425,1,6,1596,49,6,6,44,?,2,0,6,fbad5c96,a73ee510,b28479f6,3486227d,5840adea,?,32c7478e
0,?,3,17,4,2832,24,1,15,18,?,1,?,7,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,5840adea,?,32c7478e
0,?,1,1,?,168632,493,0,3,16,?,0,?,?,fe6b92e5,7cc72ec2,b28479f6,e5ba7672,a458ea53,c9d4222a,32c7478e
0,?,13,2,?,14456,76,3,0,23,?,1,?,?,?,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,c7dc6720
0,?,101,?,?,31622,213,2,9,122,?,2,?,?,7e0ccccf,a73ee510,1adce6ef,07c540c4,?,c9d4222a,bcdee96c
1,2,-1,3,2,20,13,7,35,134,1,3,?,2,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,c9d4222a,bcdee96c
1,?,28,2,?,8638,52,1,1,1,?,1,?,?,7e0ccccf,a73ee510,d2dfe871,07c540c4,?,?,c7dc6720
1,2,81,19,2,1,2,3,2,2,1,2,?,2,7e0ccccf,a73ee510,cfef1c29,07c540c4,b1252a9d,?,3a171ecb
0,0,26,26,6,1454,35,1,3,15,0,1,?,6,7e0ccccf,a73ee510,1adce6ef,07c540c4,b1252a9d,?,32c7478e
0,?,4,6,3,7293,165,1,3,30,?,1,?,3,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,c9d4222a,32c7478e
0,?,59,?,2,10090,321,9,1,171,?,1,?,2,fbad5c96,a73ee510,1adce6ef,3486227d,?,c9d4222a,3a171ecb
1,0,2,1,4,118,1451,44,2,150,0,9,?,4,3bf701e7,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,32c7478e
0,?,-1,?,1,3015,11,3,4,50,?,2,1,1,fe6b92e5,a73ee510,b28479f6,07c540c4,?,?,32c7478e
1,0,744,?,3,1576,10,2,7,8,0,1,?,3,?,a73ee510,b28479f6,07c540c4,?,?,32c7478e
1,0,0,8,?,570,89,3,10,218,0,2,?,?,6f6d9be8,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
0,?,31,?,?,36059,308,2,33,76,?,1,?,?,3bf701e7,a73ee510,cfef1c29,e5ba7672,?,?,32c7478e
0,?,2,?,7,4309,48,11,12,85,?,2,?,8,7e0ccccf,a73ee510,64c94865,e5ba7672,?,ad3062eb,32c7478e
1,1,88,4,1,1,0,11,1,1,1,2,?,0,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,423fab69
0,1,3,7,5,1357,21,5,20,36,0,2,?,5,?,a73ee510,07d13a8f,e5ba7672,5840adea,?,32c7478e
0,25,4,4,11,83,11,25,12,11,1,1,?,11,fe6b92e5,a73ee510,1adce6ef,e5ba7672,?,?,423fab69
1,?,75,3,?,3136,28,7,0,22,?,2,?,?,fe6b92e5,a73ee510,b28479f6,3486227d,?,?,3a171ecb
0,1,362,?,4,20,4,5,4,11,1,3,0,4,7e0ccccf,a73ee510,1adce6ef,27c07bd6,?,ad3062eb,32c7478e
1,?,9,21,3,4612,161,14,31,91,?,2,0,15,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,ad3062eb,3a171ecb
0,4,9,?,0,7,2,4,0,207,1,1,?,0,fbad5c96,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
1,0,3,1,1,4223,30,1,1,3,0,1,?,1,7e0ccccf,a73ee510,b28479f6,07c540c4,?,?,32c7478e
1,4,2,23,7,1,1,30,34,328,1,3,?,1,7e0ccccf,a73ee510,1adce6ef,e5ba7672,5840adea,?,32c7478e
0,0,39,18,1,2815,5,121,1,70,0,16,0,1,fbad5c96,a73ee510,1adce6ef,3486227d,a458ea53,ad3062eb,32c7478e
0,3,1,120,10,518,22,15,23,312,1,6,?,22,7e0ccccf,a73ee510,b28479f6,27c07bd6,5840adea,?,32c7478e
1,1,219,2,3,779,9,34,23,38,1,7,0,3,7e0ccccf,a73ee510,07d13a8f,3486227d,?,?,423fab69
0,?,0,4,10,9923,97,1,12,37,?,1,?,10,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,c7dc6720
0,?,2,22,11,2075,28,1,11,26,?,1,?,11,fbad5c96,a73ee510,1adce6ef,d4bb7bd8,5840adea,?,32c7478e
1,3,28,41,15,64,19,23,21,479,1,12,?,16,fbad5c96,a73ee510,07d13a8f,e5ba7672,a458ea53,c9d4222a,423fab69
0,?,1,2,?,3160,?,0,0,32,?,0,?,?,fe6b92e5,a73ee510,1adce6ef,1e88c74f,?,c9d4222a,32c7478e
0,?,15,5,2,29462,186,1,1,177,?,1,?,2,fe6b92e5,a73ee510,07d13a8f,d4bb7bd8,5840adea,c9d4222a,32c7478e
0,0,631,2,?,2926,58,15,0,49,0,1,?,?,?,a73ee510,64c94865,e5ba7672,a458ea53,?,32c7478e
0,0,23,2,5,1743,36,25,6,248,0,3,0,20,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,c9d4222a,c7dc6720
0,?,0,7,1,11571,58,12,1,137,?,3,?,1,13718bbd,a73ee510,b28479f6,e5ba7672,a458ea53,?,bcdee96c
1,16,11,11,1,21,1,16,2,2,1,1,?,1,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,c9d4222a,3a171ecb
0,7,0,100,2,131,26,17,32,96,1,5,0,23,fe6b92e5,a73ee510,051219e6,e5ba7672,a458ea53,?,32c7478e
0,1,2,5,8,299,128,1,39,34,1,1,?,8,fbad5c96,a73ee510,07d13a8f,07c540c4,?,?,c7dc6720
1,?,-1,?,?,7251,20,67,0,329,?,10,0,?,fbad5c96,a73ee510,07d13a8f,3486227d,?,ad3062eb,423fab69
1,?,141,4,6,12912,29,7,6,11,?,2,?,6,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,ad3062eb,3a171ecb
0,?,0,1,1,5482,?,0,7,156,?,0,?,4,7e0ccccf,a73ee510,07d13a8f,3486227d,?,?,32c7478e
0,0,0,31,30,1591,38,17,42,150,0,3,1,30,7e0ccccf,a73ee510,b28479f6,3486227d,?,?,423fab69
1,?,1,2,1,39039,14,0,1,7,?,0,?,1,6f6d9be8,a73ee510,1adce6ef,07c540c4,5840adea,?,32c7478e
1,4,0,?,2,217,2,92,3,11,2,11,0,2,?,a73ee510,b28479f6,3486227d,?,?,32c7478e
0,?,6,2,?,2914,?,0,0,13,?,0,0,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
0,2,2475,3,3,423,34,2,21,34,1,1,?,18,?,a73ee510,b28479f6,27c07bd6,5840adea,?,3a171ecb
0,?,-1,?,?,7362,49,66,27,63,?,2,0,?,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,3a171ecb
